리뷰,점수,감정판단
맘에들어요. 애기들 미용시켜서 적당한 두께가 필요했는데 저렴하고 디자인도 귀여워서 맘에들어요!,5,1
가격이 넘 저렴해 옷감이나 바느질이 걱정됐었는데..옷감 두께도 딱 적당하고 감촉도 좋코 색감도 넘 이뻐요..감사~~^^,5,1
꿀벌너무귀여워요ㅋㅋ근데저희강아지는불편한가봐요 입혀놓으니얼음이네요,5,1
사이즈도 적당하고 따뜻해보여요! 소재도 좋고 내구성도 우수해 보입니다,5,1
뒷부분이 조금 어색하구 불편해해요,5,1
노령견이라 편하게 입히려고요. 잘산거 같아요,5,1
노령견이라 편하고 가볍게 입히기 좋아요,5,1
사이즈가 너무 작아서 바로 폐기. 원래 M인데 들어가지도 않네요,5,1
사진 하고 똑같아요 . 천이 좋네요,5,1
지퍼쪽 마감이 날카롭네요 애기 입히려다 따끔 찔렸어요. 지퍼도 좀 뻑뻑한편이라 입히고 채우기 불편해요 근데 사이즈도좋고 옷도 따듯하고 애기한테 너무 잘어울려요,5,1
괜찮네요 . 사진하고 같아요,5,1
디자인도 예쁘고 편해보여요,5,1
디자인도 예쁘고 편해보여요,5,1
디자인도 예쁘고 편해보여요,5,1
디자인도 예쁘고 편해보여요,5,1
디자인도 예쁘고 편해보여요,5,1
"천이 좋네요, 짱짱해요",5,1
가격대비 괜찮네요:),5,1
두가지삿는데 꿀벌은딱맞는데 후리스는크네요ㅠㅠ그래서m사이즈하나더사려구요ㅋㅋ이뻐요,5,1
두꺼운 후리스라서 좋네요 귀여워요 입혀주자마자 졸린지 ㅋㅋㅋ,5,1
너무 따뜻ㅎㅐ 보이고 예뻐요,5,1
입혔다가조금커서 안에옷하나더입고외출할때괜찮겠네요,5,1
부드럽고 편해보여서 보는내가흐뭇하네요,5,1
너무너무너무나무 귀엽잖아여 ㅠㅠ 정말 너무 귀여워요,5,1
멍뭉이가 좋아해오 굿굿,5,1
멍뭉이가 좋아해요 뜨심,5,1
애기가 나중에 커서 입기 좋을 것 같아요,5,1
따듯하게 입히고있어요,5,1
부농이도 있어요 ㅋㅋ 넘귀여워서 또삿네요 ㅋ,5,1
가볍고 입히기도 편리하고 따뜻하고 아주 좋아요,5,1
아기가 피부병이 있어서 소매있는게 필요한데 딱 좋네요 면이라 편하게입히기 좋겠어요,5,1
아 이건 너무이쁨!,5,1
여러모로 바느질부분도 깔끔하고 가격대비 좋아요,5,1
사이즈도 잘맞고 좋아욧  ㅎㅎ,5,1
따습고 편하고 사이즈 좋고 고급져요,5,1
배송빠르고 조아요     ㅎ,5,1
따따시~해용 부들부들하고 지퍼도 뻑뻑하지않아요,5,1
사이즈딱맞아요ㅠㅠ 좋아요!,5,1
ㅜ ㅜ등길이 제고 주문했는데 다른옷들은 잘맞는데 멜빵만 크네요 ㅜ ㅜ 텍도 미리 잘라버려서 교환두 안되고 슬프네요,5,1
사이즈 오차가 너무 커요,5,1
옷들이 생각보다 완전 꽉 맞긴한데 예쁘긴 하네요~ 배송도 빨라요,5,1
옷이 예뻐요~ 저희 강아지가 추위를 많이 타는데 따뜻하겠네요~,5,1
날이 추워져서 따뜻한 기모안감으로 된 옷으로 샀어요 귀엽네요,5,1
2.3키로 말티즈라 S사이즈 토순이조끼 샀는데 좀작아요ㅠ 올인원 티는 M샀는데 딱 맞아요 이뻐요,5,1
귀여우어아이닌ㅇ ㅜㅜ,5,1
품절돼서 다를거로 교환해주셨는데 넘 이뻐요~~사이즈도 잘맞고,5,1
가격대비 좋은거 같아요  사이즈를 잘못 선택해서 조금 짧지만 조키라서 괜찮네요,5,1
잘받았어요 이쁘네요,5,1
고양이 추울까바 겨울옷으로 구매했어요 딱맞아요 이쁨!,5,1
좋아요~~ 도그아이 옷 적극 추천합니다~`,5,1
같은 사이즈라도 조금씩 차이가있네요 2키로라서 엠시켰다가 넘커서 에스로 교환,5,1
귀여워요 ㅠㅠ 모두 사세요,5,1
털이 조금 빠지지만 오자마자 두번정도 빨아입히니까 안 빠져요,5,1
이제3개월 올라가는 비숑입히려고 s삿는데 아직까진 많이크네용 ㅎㅎ 그래도 둘다 너무 귀여운옷이에요^^,5,1
옷 너무이뻐요 ㅎㅎㅎ,5,1
잘 때 입히려고 샀어요 사람이 입는 수면바지 재질이고 보들보들해서 좋아해요,5,1
옷이 매우 예뻐요 꼼꼼하게 바느질 되어있어요,5,1
너무너무 조아용 ㅎㅎㅎ,5,1
선물할껀데 살짝 타이트 할듯하지만 색상이랑 옷 맘에들어요,5,1
옷이 예쁘고 바느질도 꼼꼼해요,5,1
평소 m을 입던 강아지는 m사이즈가 작고 2xl를 입던 강아지는 2xl가 크네요;,5,1
옷 이쁘고 좋아요^^ 선물할껀데 맘에 들어요^^,5,1
날씨가 많이 추워서 샀는데 잘 어울려요 ㅋㅋ 맘에 들어요,5,1
강아지 옷 잘어울려요. 귀여워요.,5,1
강아지 옷 잘 어울립니다.,5,1
품절돼서 다를거로 교환해주셨는데 넘 이뻐요~~사이즈도 잘맞고,5,1
가격대비 좋은거 같아요  사이즈를 잘못 선택해서 조금 짧지만 조키라서 괜찮네요,5,1
잘받았어요 이쁘네요,5,1
고양이 추울까바 겨울옷으로 구매했어요 딱맞아요 이쁨!,5,1
좋아요~~ 도그아이 옷 적극 추천합니다~`,5,1
같은 사이즈라도 조금씩 차이가있네요 2키로라서 엠시켰다가 넘커서 에스로 교환,5,1
귀여워요 ㅠㅠ 모두 사세요,5,1
털이 조금 빠지지만 오자마자 두번정도 빨아입히니까 안 빠져요,5,1
이제3개월 올라가는 비숑입히려고 s삿는데 아직까진 많이크네용 ㅎㅎ 그래도 둘다 너무 귀여운옷이에요^^,5,1
옷 너무이뻐요 ㅎㅎㅎ,5,1
잘 때 입히려고 샀어요 사람이 입는 수면바지 재질이고 보들보들해서 좋아해요,5,1
옷이 매우 예뻐요 꼼꼼하게 바느질 되어있어요,5,1
너무너무 조아용 ㅎㅎㅎ,5,1
선물할껀데 살짝 타이트 할듯하지만 색상이랑 옷 맘에들어요,5,1
옷이 예쁘고 바느질도 꼼꼼해요,5,1
평소 m을 입던 강아지는 m사이즈가 작고 2xl를 입던 강아지는 2xl가 크네요;,5,1
옷 이쁘고 좋아요^^ 선물할껀데 맘에 들어요^^,5,1
날씨가 많이 추워서 샀는데 잘 어울려요 ㅋㅋ 맘에 들어요,5,1
강아지 옷 잘어울려요. 귀여워요.,5,1
강아지 옷 잘 어울립니다.,5,1
강아지 옷 잘 어울려요.,5,1
너무 귀여웡...  미칠듯이 귀여워요,5,1
"5kg 비숑.  사이즈가 애매해서 XL 하나,2XL 하나 샀는데 XL 가 딱 맞네요.  아디독 너무귀여워요",5,1
가격대비 만족합니다.,5,1
사슴옷 털이 아주 풍성해요 근데 저희집 강아지가 익숙하지 않은지 걸음이 어기적어기적 거리네요...단가라올인원은입고 산책하기도 너무 좋습니다,5,1
아가 입히니깐 더 예뻐요~ 저렴하게 잘 구매했어요.,5,1
겨드랑이부분 신축성이 좀떨어집니다. 보온성은 좋은것같아요,5,1
ㄱ ㅣ여어어어엉ㅇ ㅠ,5,1
집이 좀 추운데 조끼로 입히기 좋아요.,5,1
보온성은 좋아요 겨드랑이부분 신축성 없어요,5,1
선물로 줬는데 옷 이쁘다 하네요,5,1
선물로 줬는데  이쁘다 하네요,5,1
만족합니다 만족합니다,5,1
만족합니다 만족합니다,5,1
정말 좋아요 담에또살게요,5,1
귀염댕이가되어버렷네요 좋아요,5,1
강아지한테찰떡이네용좋아요,5,1
강쥐가 좋아하네용 또살께여,5,1
우리강쥐가 너무좋아하네요,5,1
애기추울까봐 샀는데 가격대비도 좋고 잘산거같네요,5,1
애기한테 딱 맞아서 너무 이쁘고 좋아요,5,1
정말 마음에듭니다 다음에 또살게요,5,1
"별조끼 사이즈가 없어 큰 것 주문했는데, 촉감이 너무 좋네요. 좀 더 커면 입혀야겠어요~",5,1
나그랑티 티셔츠 조끼 안에 입히려고 구매했어요. 아직 어려 입혀보진 안있지만 이뻐요~,5,1
디자인도 마음에 들고 사이즈도 괜찮아요,5,1
그런대로 만족해요 약간수선해서 입어요,5,1
옷이 약간터서 수선해서 입혀요,5,1
가격도 품질도 배송도 완벽구성입니다.,5,1
저희집 강아지가 약해서 왠만한 옷은 품이 다큰편인데 이옷은 딱맞아요^^(몸무게 2.8kg) 길이가 조금 짧아보이지만 활동하기에는 좋아요^^,5,1
넘나 부들하고 쭉쭉늘어나네요~원래는 다른 디자인 사고싶었는데 우리 강쥐가 좀 뚠뚠해서 3xl사야해서 어쩔수없이 골랐는데 넘나 만족해요!!,5,1
빠른 배송 감사합니드  많이 파세요,5,1
가격대비 좋아용  많이 파세요,5,1
잘받았슴니다  좋아요,5,1
후리스 조끼 지퍼형이라 입고 벗기기도 편하고 부드러운 촉감으로 산책시 너무 좋아요~ 감사합니다,5,1
강아지가 골지가 잘어울리더라고오,5,1
목 뚜껍고 통통한 푸들인데 7.8kg에 xl 잘 맞아여  털 깎았더니 추워해서 급하게 샀는데 민트색 생각보다 예뻐요! 벗기면 싫어할 정도로 댕댕이도 만족하는 것 같아요,5,1
가겨도싸고 디자인도이쁘고 만족해요,5,1
5개월 된 말티즈입니다! 몸통 길이는 다 맞는데 앞다리가 좀 길어서 접었더니 딱 맞아요 이쁘고 좋네요 ㅎㅎ,5,1
ㅜㅜ 올인원 노랑샏은 맞는데 네이비가 작네요,5,1
싼티 안나고 가격은 착하고 물건은 젛아용 ㅋㅋㅋ 3.7키로 푸들한텐 미디움 너무 딱 맞아여 라지 추천드려여,5,1
빠른배송에 굿 퀄리티네요~,5,1
빠른배송에 굿 퀄리티네요~,5,1
네이비후리스 구매했어요~ 옷입을 때마다 일이였는데 지퍼라 편할것 같아요 앏은데 보온성좋을것같구요~ 구매잘했어요 얼른 업어가세요,5,1
귀여운 강아지  옷      입니다,5,1
이뻐용 ㅋㅋ근데 후기에다들 강아지가 몇키로에 어떤 사이즈인지 사이즈 감이 안와서 미디움 시켯는데 3.7키로 푸들한테는 미디움이 좀 작아요.. 너무 딱!!!! 맞아서 라지로 다음엔 시키려구여 ㅎㅎ,5,1
사이즈는 딱 맞아요 이쁘게 잘 입힐께요,5,1
사이즈는 맞는데 털이 너무 빠지네요,5,1
잘 입힐게요 ..... .,5,1
우리아가 입으니  짱멋짐닏,5,1
신축성이 좋아서 입히기 편하고 예뻐요^^,5,1
아참 배송도 빨랏어요~~~~~^^,5,1
수면조끼빼고 좀 실패에요. 갈색패딩이 넘 아줌마옷같아요,5,1
옷  이뽀요  사이즈가 작은게 아쉬어요,5,1
수면조끼는 맘에들어요,5,1
가격에맞는 옷같아요.,5,1
폼피츠이고 7키로에요. 애가 살집이 좀 있어서 2XL로 시켰는데 가슴쪽은 딱 맞고 등길이가 길어요ㅠㅠ 근데 활동성이 편할거같아서 좋아용,5,1
원단 부들하니 좋습니다.  장모종에게는 .... 애들이 따수워하나 핏이 ㅋㅋㅋ 그래도 보온력 생각해서 잘 입히고 있습니다.,5,1
이뻐요~~~~~~~~,5,1
목 지퍼가 내려왔는데 강아지가 다 뜯어서 옷이 망가졌어요,5,1
신축성도 있고 맘에 드네요,5,1
울집 강아지가 옷 입는 걸 별로 좋아하지 않는데 이 옷인 편하게 집에서 잘 입고 있어요 집이 좀 추워서 입혀놨는데 넘 귀엽고 가격대비 대만족이에요 ㅠㅠ 6-7키로에 xl 샀는데 사아아ㅏ알짝 커요 참고하세용,5,1
저희집 애기는 3키로인데 안에 줄무늬티 입고 위에 입어도 넉넉하게 잘맞아요 사이즈 딱이에요 너무 귀야워요... 가성비 좋은거같아요,5,1
목의 지퍼가 계속 내려가요 ㅠㅠ,5,1
몸길이 40cm 제일 큰사쥬 정말 잘맞아요 너무 이뻐요,5,1
몇가지샀는데 한가지만 입혀요,5,1
포메라니안인데 살이쪄서7키로 ㅋ XL삿다2XL로교환 ㅋ근데뒷다리옷이계속빠져서 바지는짤라버리고상체만입혓네요,5,1
사진이랑 같아요 예뻐요 잘어울려요,5,1
옷 넘 귀엽고이뻐요..색상도.디자인도.옷감도. 넘좋네요..잘입힐께요.,5,1
너무이쁘네요 사진이랑 같아요,5,1
좋아요 이쁘게 잘사용해요,5,1
신축성좋고 디자인 좋아요 잉ㆍㄴ족싯ㆍㅁ니다,5,1
겨울에 입기 따뜻해보여서 좋아요 사이즈도 괜찮네요,5,1
원단 괜찮습니다. 가성비 좋은 제품인 것 같습니다.,5,1
너무 귀여워요 ㅎㅎ,5,1
너무 귀여워요 ㅎㅎ,5,1
좋아요**_$|~?,5,1
부들부들해서 좋아요,5,1
옷은 귀여운데 모자부분이 잘못나온건지 쓸수가 없어요~ 후드부분을 씌우면 얼굴의 반을 가려요 ㅋㅋㅋ,5,1
빨강추리닝 넘귀여운거같아여,5,1
ㅎㅎ  겨울철잘나고있습니다,5,1
넘따뜻할꺼같아요 가격도저렴하고 좋아용,5,1
색은 그린보다 민트에 더 가까운데 그게 더 맘에 듭니다!,5,1
사이즈별로샀네요ㅎ잘샀어용,5,1
신축성이 너무 좋아서 꼬옥 잘 맞네요!! 디자인도 너무 이뻐요 ㅠㅠ,5,1
싸게잘구매한거 같아요2.5k  m싸쥬딱맞아요,5,1
몽글몽글한게귀여워요,5,1
귀엽고 좋아요옹융ㅇ,5,1
싸게 잘구매해서 좋아요 또구매하께요,5,1
옷도보들보들거려서 따뜻할꺼같아요ㅎ,5,1
빠른배송이 좋았어용,5,1
6.5kg xl구매하였는데요 보기엔 작아보였으나 입혀보니  신축성도 약간 있고 일단 촉감이 부드러워  좋아해요.실내복으로 딱입니다,5,1
사자 옷 너무 귀여워요,5,1
넘 귀여워요 다행히 잘 입고 돌아댕겨요,5,1
"좋아요..,,.좋아요",5,1
넘 이뻐요 ㅎㅎ ㅎ ㅎ,5,1
가격도 괜찮고 옷질도 괜찮네요,5,1
옷은 얇은 편이고 재질은 괜찮아요 하지만 칫수를 재고 샀는데 ㅠㅠ 한치수 크게 살걸 그랬어요 그래도 실내복으로,5,1
사이즈딱맞아요ㅠㅠ좋아요!,5,1
사이즈딱맞아요ㅠㅠ 좋아요!,5,1
배송빠르고이뻐요ㅋㅋ,5,1
배송빠르고이뻐요ㅋㅋ,5,1
실내복으로 적당한 옷감이예요. 한게 칫수재고 샀는데 한치수 크게 살걸 그랬어요,5,1
옷은 실내복으로 입기 괜찮아요.   칫수글 재고 샀는데 입으니. 말려 올라간듯 좀 배꼽티 입은것 같아요,5,1
너무 귀여워용ㅋㅋ 이쁘게 잘 입히겠습니다! 닥스훈트라 팔이길꺼같지만 이쁘게입히고 다니겟습니당 재질좋아용,5,1
옷 재질 괜찮아요.  실내복으로 괜찮아요 외출시 조끼 입으면 좋을듯 한데.  칫수재고 샀는데 말려 올라가 한치수 크게 살걸 그래요,5,1
소재도 좋고 예쁘고 맘에 들어요,5,1
화면 그대로 예프고 좋습니다,5,1
아주 예쁘고 맘에 들어요,5,1
꼬리쪽이 불편해 보여요 고무줄때문에 낑김 ㅋㅋ 그래도 넘 이쁨요,5,1
조아욬ㅋㅋㅋ이뻐욬ㅋㅋ,5,1
이뻐요 싸게 잘삼요,5,1
입히니까 너무 이쁘고 인형같아요. 아직 새끼라서 좀 커요. 제일 작은싸이즈인데요.,5,1
조아욬ㅋㅋㅋ이뻐욬ㅋㅋㅋ,5,1
천이 부드럽고 사이즈가 넉넉해서 옷을 처음 입어보는 우리집 강쥐도 어색해 하지 않네요..가격대비 최곱니다.,5,1
날씨가 추워진데다 미용했더니 너무 추워했는데 잘맞아서 강아지가 편해 하네요..천도 부들부들 좋고 바느질 마무리도 깔끔하네요...가격대비 잘 산것 같아 기쁩니다. 우리 강아지한테도 잘어울려요,5,1
아주 예쁘게 잘 맞아요 재구매 하겠습니다~,5,1
예쁘게 잘 맞아요. 재구매 의사  있습니다~,5,1
활동하기도 편하고 두께도 적당해서 우리 강아지가 정말 편안해 합니다. 몸에 맞춘듯 딱 맞아요,5,1
맘에들어서 몇개는 다른색상으로재구매할려구여 ㅋ,5,1
사진이랑 같고 기욤해서 좋아용 애들이 입고는 예뻐졌어용,5,1
예뻐용~~^^ 애들입히니예쁘니 더욱좋아용,5,1
예뻐용~~^^ 애들입히니예쁘니 더욱좋아용,5,1
사진이랑 같아서 예뻐용~^^ 잘입힐께용~,5,1
따뜻해보이고 사이즈도 넉넉해요. 만족스러워요,5,1
titdjbhrthn5hbdrty,5,1
가격대비  상품 좋아요  패딩이라  신축성이  없다고 해서  크게 주문했는데   커요  줄여서  입혔는데  극성쟁이라  그런지  똑딱이가  부실해  인터넷으로  구매해  바꿔 달아줬어요,5,1
강아지패딩점퍼안에입을꺼찾다가가격도저렴하고질도좋네요^^담에또이용할께요넘이뻐요,5,1
배송 빠르고 가격 저렴하고 너무 조은데 울아가가 닥스훈트라 허리가 좀 많이 짧은게  아쉽네요,5,1
가슴이랑  다맞는데  목부분이  좀크네요    원단좋고  다른데 보다  많이저렴해요  바느질도  꼼콤하고  좋아  재구매  하려구요  마니  마니 파셔요,5,1
사이즈를 큰걸 사서 헐렁거리지만 예뻐요~~,5,1
신축성이 좋아서 너무 편해보여요,5,1
밖에  있는  강쥐들~~   넘따뜻한  패딩   올겨울  춥지  않게  지낼수  있어  감사해요    강추합니다,5,1
좋은상품 감사합니다.,5,1
좋은상품 감사합니다,5,1
옷이 너어무 예뻐요~~ 애기한테도 잘 맞구요!!종종 이용 할게요,5,1
깔끔하고 예쁩니다. 후리스라 입고 있으면 몸이 따뜻히니지는게 느껴지네요..감사합니다.,5,1
